chair cap gown kids students stage curtain|0|14|1|0|0|0|0|0|0|0|0|0|0|0|0|0
he throws paper around|0|19|1|0|0|0|0|0|0|0|0|0|0|0|0|0
house night crowd parade street|0|15|0|0|0|0|0|0|0|0|0|0|0|0|1|0
parade from 10th floor|0|19|0|1|0|0|0|0|0|0|0|0|0|0|0|0
flag tree branch float parade building|0|13|0|0|0|0|0|0|0|0|1|0|0|0|0|2
directing people|2|10|2|1|3|0|0|0|0|1|0|0|0|2|0|0
holding folk|0|12|2|0|0|0|0|1|0|0|0|0|2|0|0|0
adult pouring drinks|0|12|2|0|0|0|0|0|0|0|0|0|1|0|1|0
making a wish|0|8|0|0|0|0|0|1|0|0|0|8|0|0|0|0
speaker|0|19|1|0|0|0|0|0|0|0|0|0|0|0|0|0
underground|0|19|0|0|0|1|0|0|0|0|0|0|0|0|0|0
party|1|11|0|0|0|0|0|7|0|0|0|4|0|0|0|0
line-up|3|11|0|1|4|1|0|0|0|0|0|0|0|0|0|0
talking moving sitting standing eating|0|19|1|0|0|0|0|0|0|0|0|0|0|0|0|0
riding train|0|14|0|0|0|0|1|0|0|1|0|0|0|0|0|0
unknown event|0|19|0|0|0|0|1|0|0|1|1|0|0|0|0|0
lighting up birthday candles|0|4|0|0|0|0|0|5|0|0|0|13|0|0|0|0
reflection|0|18|0|0|0|0|0|0|1|0|0|1|0|0|0|0
kid boy wall floor chair food table cake fork knife|0|13|2|0|0|0|0|3|0|0|0|5|1|0|0|0
wonam|0|19|0|0|0|0|0|0|0|0|0|0|1|0|0|0
graduation ceremony of senior students|0|13|3|0|0|0|0|0|0|0|0|0|1|0|0|0
children receiving gifts at school|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
woman makes a speech|0|17|2|0|0|0|0|1|0|0|0|0|0|0|0|0
lit instruments|0|12|0|0|0|0|0|0|0|0|0|3|0|0|0|0
festive tablecloth|0|18|2|0|0|0|0|0|0|0|0|0|0|0|0|0
balloong|0|6|0|0|0|0|0|10|0|0|0|0|0|0|0|0
twilight|0|17|0|0|0|0|0|0|1|1|0|1|0|0|1|0
family greeting each other - birthday occasion|0|10|0|0|0|0|0|5|0|0|0|3|0|0|0|0
children eating|0|16|2|0|0|0|0|2|0|0|0|1|0|0|0|0
drivers parade formula one|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
fireworks going off in an arena|1|13|0|0|0|0|0|0|0|0|0|1|0|0|0|0
balloons|1|2|0|1|1|0|0|17|0|0|0|1|0|0|0|0
parade nighttime rides glowsticks moving lights|0|19|0|0|0|0|0|0|0|0|0|1|0|0|0|0
pumpkin costume|0|14|0|0|0|0|0|0|0|0|1|0|0|0|0|0
baby walking|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
granite|0|14|1|0|0|0|0|0|0|0|0|0|0|0|0|0
lincoln|0|12|0|0|0|0|0|0|0|0|1|0|0|0|0|3
sky show|0|15|0|0|1|0|4|0|0|0|0|0|0|0|0|0
smilies|1|19|0|1|1|1|0|1|0|0|0|0|0|0|0|0
candy|0|19|0|0|0|0|0|0|1|0|0|0|0|0|0|0
graduates receiving diplomas|0|11|4|0|0|0|0|0|0|0|0|0|0|0|0|0
girl playing with soccer ball|0|2|0|3|17|0|0|0|0|0|0|0|0|0|0|0
christmas parade princess disney fairy godmother snowwhite mices|0|17|1|0|0|0|0|2|0|0|1|1|0|0|0|0
rotc|0|13|0|0|0|0|0|0|0|0|0|0|0|0|0|2
sky cloudy parade street crowd float|0|14|0|0|0|0|0|0|0|0|1|0|0|0|0|0
guys i grass skirts|0|13|0|0|0|0|0|0|0|0|0|0|0|0|2|0
band boot parade sky tree headdress|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
shed|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
black and red caps/gowns|0|14|1|0|0|0|0|0|0|0|0|0|0|0|0|0
street performers|0|19|0|0|0|0|0|0|1|0|1|0|0|0|0|0
home|0|14|0|0|0|0|0|0|0|1|0|0|0|0|0|0
peter|0|17|0|0|0|0|0|0|1|0|1|0|0|0|1|1
cavalcade|0|16|0|0|0|0|0|0|0|3|1|0|0|0|0|0
overlay|0|17|1|2|0|0|0|0|0|0|0|0|0|0|0|0
alumnos|0|18|1|0|0|0|0|0|1|0|0|0|0|0|0|0
rewarding|0|13|2|0|0|0|0|0|0|0|0|0|0|0|0|0
wendy|0|19|0|0|0|0|0|0|0|0|1|0|0|0|0|0
girl stood on stage|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
sky pole flag banner march kids house sign light|0|14|0|0|0|0|0|1|0|0|0|0|0|0|0|0
football players|0|5|0|9|3|0|0|0|0|0|1|0|0|0|0|0
cake cutting|0|8|1|0|0|0|0|3|0|0|0|3|0|0|0|0
french horns|0|20|0|1|0|0|0|0|0|0|1|0|0|0|0|0
underexposed|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
dark room|0|12|0|0|0|0|0|1|0|0|0|1|0|1|0|0
prohibited|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
fire engines|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
little kids playing soccer.|0|6|0|0|11|0|0|0|0|0|0|0|0|0|0|0
people celebrating|1|10|0|0|2|0|0|3|0|0|0|2|0|0|0|1
mom speaking about daughter|0|12|0|0|0|0|0|1|0|0|0|0|1|1|0|0
tongue|0|14|1|0|0|0|0|0|0|0|0|0|1|0|0|0
they cut the cake|0|11|1|0|0|0|0|4|0|1|0|6|2|0|0|0
mom dishes table map wall fridge|0|14|1|0|0|0|0|0|0|0|0|0|1|0|0|0
witch on the cake|0|12|0|0|0|0|0|2|0|0|0|1|0|0|0|0
comparsa|1|19|0|0|0|0|0|0|0|0|0|0|0|0|0|0
kindergarten kids parading around in their halloween costimes|0|16|0|0|0|0|0|0|6|0|0|0|0|0|0|0
small kids playing basketball|20|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
audio video light|1|14|0|0|1|0|0|0|0|0|0|0|0|0|0|0
dr.seuss|0|13|0|0|0|0|0|0|0|0|1|0|0|1|0|0
parede|1|17|0|1|0|1|0|0|0|0|0|0|0|0|0|1
kid talking eating|0|19|0|0|0|0|0|0|0|0|0|0|1|0|0|0
car passes|0|19|0|0|0|0|0|0|0|0|0|0|0|1|0|0
horse parade|0|14|0|0|0|0|0|0|0|1|0|0|0|0|0|0
mylar|0|11|0|0|0|0|0|9|0|0|0|0|0|0|0|0
boy eating|0|18|2|0|0|0|0|0|0|0|0|0|0|0|0|0
kid and birthday card|0|11|0|0|0|0|0|3|0|0|0|2|0|1|0|0
carriage|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
display|2|12|1|0|1|0|0|0|0|0|1|0|0|0|0|0
dog on sofa|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
hard rock cafe|0|18|0|0|0|0|0|0|0|1|0|0|1|0|0|0
kisses|0|18|0|0|0|0|0|1|1|0|0|0|0|0|0|0
child collecting certificate|1|13|1|1|0|1|0|0|0|0|0|0|0|0|0|0
little children sining|0|15|0|0|0|0|0|0|0|0|0|1|0|0|0|0
people talking|3|11|3|1|2|1|0|0|0|0|0|0|1|2|1|0
education|0|7|10|0|0|0|0|0|0|0|0|0|0|0|0|0
balcony|0|16|0|0|0|0|0|0|0|0|0|0|0|3|1|0
boy sleeping|0|17|0|0|0|0|0|1|0|0|0|0|0|2|0|0
contest|5|14|0|4|6|4|0|0|0|0|0|0|0|0|0|0
wedding dress street parade|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
flutes|0|19|0|1|0|0|0|0|0|0|0|0|0|0|0|0
star|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
people wall cake flame table cookies camera woman|0|7|0|0|0|0|0|2|0|0|0|7|0|0|0|0
speaking engagement|0|14|1|0|0|0|0|0|0|0|0|0|0|0|0|0
friends|2|18|1|2|2|2|0|1|0|1|1|1|0|1|0|0
paaade|0|19|0|0|0|0|0|0|0|0|1|0|0|0|0|0
old persons birthday celebration|0|9|0|0|0|0|0|6|0|0|0|5|0|0|0|0
graduation ceremony for a person who died in a traffic accident|0|14|1|0|0|0|0|0|0|0|0|0|0|0|0|0
upsidedown|0|14|0|0|0|0|0|0|0|0|1|0|0|0|0|0
young girl celebrating|0|13|1|0|0|0|0|6|0|0|2|5|0|0|0|0
sign language|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
straws|0|19|0|0|0|0|0|0|0|0|1|0|0|0|0|0
asian|1|16|2|1|1|1|0|0|0|0|0|0|1|0|0|0
caring feeding eating|0|14|2|0|1|0|0|0|0|0|1|0|0|3|0|0
captain|2|13|0|6|3|2|0|0|0|0|0|0|1|0|0|0
sashes|0|19|1|0|0|0|0|0|0|0|0|0|0|0|0|0
float lights night street bug crowd|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
chuck e cheese|0|13|0|0|0|0|0|2|0|0|2|1|0|0|0|0
swan|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
three little pigs|0|15|0|0|0|0|0|0|1|0|4|0|0|0|0|0
trousers|0|14|0|0|0|0|0|0|0|0|0|0|0|0|0|1
teaching|0|9|6|0|0|0|0|0|0|0|0|0|0|0|0|0
a red truck pulling a float with parade participants on it|0|18|0|0|0|1|0|0|0|0|0|0|0|0|0|1
kids bleachers teacher crowd|4|12|0|2|3|2|0|0|0|0|1|0|0|0|0|0
star spangled banner|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|8
a soldier congratulating a person|0|11|0|0|0|0|0|0|0|0|0|0|0|0|0|4
snowflakes|0|14|0|0|0|0|0|0|0|0|1|0|0|0|0|1
velas|0|19|0|0|0|1|0|0|0|0|0|0|0|0|0|0
blue graduation gowns|0|13|2|0|0|0|0|0|0|0|0|0|0|0|0|0
party!|0|11|0|0|0|0|0|3|0|0|0|3|0|0|0|0
tree street hat group van|0|14|0|0|0|0|0|0|0|1|0|0|0|0|0|0
someone moving a chair|0|14|0|0|0|0|0|1|0|0|0|1|0|0|0|0
party hats favors|0|15|0|0|0|0|0|4|0|0|0|1|0|0|0|0
school children people|0|19|1|0|0|0|0|0|0|0|0|0|0|0|0|0
fancy dress parade|0|14|0|0|0|0|0|0|0|0|0|0|0|0|0|1
nurses singing|0|5|0|0|0|0|0|1|0|0|0|0|0|14|0|1
japanese|0|19|1|0|0|0|0|0|0|0|0|0|0|0|0|0
philippine graduation|0|14|1|0|0|0|0|0|0|0|0|0|0|0|0|0
birthday occasion where young girl is opening presents|0|12|0|0|0|0|0|9|0|0|0|3|0|0|0|0
playing with 2 little toys|0|20|0|0|0|0|0|0|0|0|1|0|0|0|0|0
birthday gathering|0|5|0|0|0|1|0|14|0|0|0|9|0|0|0|0
young girls ready to perform to music|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
orchestra|0|18|0|0|0|0|0|0|0|1|1|0|0|0|0|0
asia|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
awads|0|18|1|1|0|0|0|0|0|0|0|0|0|0|0|0
asian dancers|0|19|0|0|0|0|0|0|1|0|0|0|0|0|0|0
net|9|8|0|1|11|0|0|0|0|1|0|0|0|0|0|0
gift unwrapping|0|16|0|0|0|0|0|4|0|0|0|2|0|0|0|0
helmets|0|9|0|6|0|4|2|0|0|5|0|0|0|0|0|0
mem|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
men|4|11|2|4|4|4|0|0|3|2|0|0|2|1|1|2
teenagers basketball game|19|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
remote control|0|14|0|0|0|0|1|0|0|0|0|0|0|0|0|0
active|12|6|1|11|12|10|0|0|0|1|2|0|1|0|0|0
a team parade down the street|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
parade group building boy|0|14|0|0|0|0|0|0|0|1|0|0|0|0|0|0
children training football running and hitting balls|0|1|0|18|2|8|0|0|0|0|0|0|0|0|0|0
birthday in bed|0|12|0|0|0|0|0|9|0|0|0|4|0|4|0|0
guests|0|16|1|0|0|0|0|2|0|0|0|0|0|2|0|0
jackets|0|17|1|0|0|0|1|0|0|1|0|0|1|1|0|0
anniston|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
coffee mugs|0|18|2|0|0|0|0|0|0|0|0|0|0|0|0|0
smiling faces|5|12|1|4|4|4|0|4|1|0|2|2|1|0|1|1
army|0|10|0|0|0|0|3|0|0|0|0|0|0|0|0|3
music playing|1|17|0|0|0|0|0|1|0|0|0|0|0|0|0|1
group of friends|1|14|0|1|1|1|0|0|0|0|0|0|0|1|1|0
birthday cebration|0|6|0|0|0|0|0|14|0|0|0|7|0|0|0|0
girl opening birthday card|0|10|0|0|0|0|0|6|0|0|0|4|0|0|0|0
fire ritual|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
band playing instruments|0|17|0|2|0|0|0|1|0|0|0|0|0|0|0|0
flotilla|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
ward|0|4|0|0|0|0|0|0|0|0|0|0|0|16|0|0
young kids singing at a ceremony|0|14|0|0|0|0|0|0|0|0|0|0|0|0|0|1
setup|1|17|1|1|1|2|0|0|0|0|0|1|0|0|0|0
musical card|0|14|0|0|0|0|0|1|0|0|0|1|0|0|0|0
sports game|9|5|0|7|10|6|0|1|0|0|0|0|0|0|0|0
people laughing|0|19|0|0|0|0|0|1|0|0|0|0|0|0|0|0
graduacion|0|19|1|0|0|0|0|0|0|0|0|0|0|0|0|0
disneys boo to you parade!!!!|0|12|1|0|0|0|0|0|0|0|2|0|0|0|0|0
calloon|0|19|0|0|0|0|0|1|0|0|0|0|0|0|0|0
music intro|2|15|0|1|2|1|1|0|0|0|2|0|0|0|0|0
five a side|3|14|0|4|6|0|0|0|0|0|0|0|0|0|0|0
stupidity|0|14|0|0|0|0|0|0|1|0|0|0|0|0|0|0
scooters|0|14|0|0|1|0|0|0|0|3|0|0|0|1|1|0
lantern parade|0|12|0|0|0|0|0|0|0|0|0|2|0|1|0|0
curiosity|1|15|1|1|1|2|1|1|3|1|1|1|1|0|1|1
schoolchildren|2|16|1|1|1|1|0|0|0|0|0|0|0|1|0|0
evening event|3|15|2|2|2|2|0|1|0|0|0|1|0|0|0|0
doggy parade|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
mices|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
car sign sky tree umbrella wheel cycle|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
boy behaves like an ass|0|19|0|0|0|0|0|0|1|0|0|0|0|0|0|0
athletes|10|10|0|10|10|10|0|0|0|0|0|0|0|0|0|0
children posing for graduation pictures|0|15|4|0|0|0|0|0|1|0|0|0|0|0|0|0
family members|1|16|0|0|1|0|0|3|0|0|0|2|0|1|0|0
cymbols|0|20|0|1|0|0|0|0|0|0|0|0|0|0|0|0
yellow gowns|0|15|0|0|0|0|0|0|0|0|0|0|0|1|0|0
crowd sky cloud building parade|0|13|1|0|0|0|0|0|2|0|1|0|0|1|0|0
night kights float animals crowd|0|14|0|0|0|0|0|0|0|0|1|0|0|0|0|0
cap gown podium flowers floor chair crowd|0|13|1|0|0|0|0|0|0|0|0|0|0|0|0|1
kids in robes and caps|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bluetooth headset|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
kids cap tassel chair wall|0|14|1|0|0|0|0|0|0|0|0|0|0|0|0|0
gente|1|17|0|1|2|1|0|0|0|0|0|0|0|0|1|0
lots of visitors watching parade pass by|0|17|0|1|0|0|0|0|0|1|1|0|0|0|1|0
night time concert|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
cake with candle|0|2|0|0|0|0|0|2|0|0|0|19|0|0|0|0
black shorts and white t shirts|5|11|0|1|6|1|0|0|0|0|0|0|0|0|0|0
damcer|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bedroom dress chair table girl wall bag paper|0|13|0|0|0|1|0|0|0|0|0|0|0|1|0|0
caterpillar|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
crib|0|16|0|0|0|0|0|0|0|0|0|0|1|3|0|0
emergency services parade|0|18|0|0|0|0|1|0|0|0|0|0|0|1|0|0
santa claus|0|18|0|0|0|0|0|0|0|0|1|2|0|0|0|1
paper lanterns|0|16|0|0|0|0|0|0|0|0|0|4|0|0|0|0
baby opening card|0|11|0|0|0|0|1|8|0|0|0|4|0|0|0|0
child watching a parade|2|15|0|1|2|1|0|2|1|0|0|1|0|0|0|2
police graduation|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
meal|0|8|12|0|0|0|0|1|0|0|0|1|10|2|0|0
party hats/favors|0|10|0|0|1|0|0|5|0|0|0|4|0|0|0|0
fire ebgine|0|17|0|0|0|0|0|0|1|0|0|2|0|1|0|0
graduation procession|0|18|2|0|0|0|0|0|0|0|0|0|0|0|0|0
navy|0|14|1|0|0|0|2|0|0|0|0|0|0|0|0|4
baby jumping|0|14|0|0|0|0|0|1|0|0|0|0|0|0|0|0
sleeping beauty|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
girl stood outside|1|17|0|0|2|1|0|0|0|0|0|0|0|0|1|0
motercycles|0|5|0|0|0|0|0|0|0|11|0|0|0|0|0|0
annoying family sing happy birthday to papa|0|9|0|0|1|0|0|8|0|0|0|6|0|0|0|0
girl puts blanket over her head|0|14|0|0|0|0|0|0|0|0|0|0|0|1|0|0
sparkle|0|11|0|0|0|0|0|0|0|0|0|4|0|0|0|0
surprise|0|13|0|0|0|0|0|7|1|0|0|3|0|0|0|0
grease|0|11|2|0|0|0|1|0|0|2|0|0|1|0|0|0
city|1|15|0|1|1|1|0|0|0|0|0|0|0|3|2|0
patrade|0|19|0|0|0|0|0|0|0|0|0|0|0|0|1|1
hoodie|0|18|0|0|1|0|0|1|0|0|0|0|0|0|0|0
balloon star flag parade man woman|0|10|0|0|0|0|0|6|0|0|1|0|0|0|0|3
aisle|1|18|0|1|1|1|0|0|0|0|0|0|0|1|0|0
hospital room|0|5|0|0|0|0|1|0|0|0|0|0|0|14|0|0
names being called out at graduation|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
holding cup|2|11|1|2|2|2|0|0|0|0|0|0|2|1|0|0
candals|0|5|0|0|0|0|0|1|0|0|0|11|0|0|0|0
girls talk to camera|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
happy birthday singing|0|7|0|0|0|0|0|8|0|0|0|2|0|0|0|0
carnival mardi grass collar women party street bar|0|17|0|0|0|0|0|0|0|0|0|0|0|1|2|0
hoop|8|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0
walkers|0|13|0|0|0|1|0|0|4|0|1|0|0|1|0|0
hook|1|13|0|1|1|1|1|0|0|0|0|0|0|0|0|0
100 birthday|0|6|0|0|0|0|0|9|0|0|0|5|0|0|0|0
mexican band|0|14|0|0|0|0|0|0|0|0|0|0|0|0|1|0
bicycle|0|17|0|0|0|0|0|0|0|4|0|0|0|0|0|0
boat parade|0|17|0|1|0|0|0|0|0|0|0|0|0|0|2|0
family shout at kid to low candles|0|5|0|0|0|0|0|2|0|0|0|17|0|0|0|0
young man displaying peace sign with fingers|1|31|1|1|1|1|0|0|0|1|0|0|0|1|1|2
people stood on stage|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bouncing|10|9|0|1|1|2|0|1|0|0|0|0|0|0|0|0
gym|2|11|0|0|1|1|0|0|0|0|0|0|0|0|0|0
gys|1|20|0|1|1|1|0|0|0|0|0|0|0|0|0|0
stocking|0|18|1|0|0|0|0|0|0|0|1|0|0|1|0|0
distance|1|17|0|1|0|0|1|0|0|0|0|0|0|0|2|0
disney characters|0|18|0|0|0|0|0|0|1|0|1|0|0|0|0|0
people glass balloon shirt table dishes|0|7|2|0|0|0|0|10|0|0|0|0|3|0|0|0
fairytale|0|14|0|0|0|0|0|0|0|0|1|0|0|0|0|0
golf buggys pass by|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
silly|0|15|0|0|0|0|0|0|0|0|1|0|0|0|0|0
speaking|1|11|2|0|0|0|0|1|0|0|0|1|0|1|0|0
knights|0|13|1|0|0|0|0|0|0|0|1|0|0|0|0|0
people singing and dancing|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
eyes|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
traditional band plays outdoors|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
teacher students cap gown chair|0|18|2|0|0|0|0|0|0|0|0|0|0|0|0|0
flash mob|1|16|0|1|0|1|0|1|1|0|2|0|0|0|0|0
san diego|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
recital or play|0|14|0|0|0|0|0|0|0|0|1|0|0|0|0|0
sleeper|0|13|0|0|0|0|0|0|0|0|0|0|0|2|0|0
kids on parade|0|14|0|0|0|0|0|0|0|0|1|0|0|0|0|0
gold suits|0|13|0|0|0|0|0|1|0|0|1|0|0|0|0|0
toddler eating finger foods from yellow bowl|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
father holding baby eating spaghetti|1|16|0|0|0|0|0|0|0|0|0|0|1|2|0|0
saters|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
power poles|0|17|0|0|0|1|0|1|0|0|0|0|0|1|0|0
star wands|0|18|0|0|0|0|0|0|0|0|0|1|0|0|0|1
pinoccio|0|12|0|0|0|0|0|0|0|0|4|0|0|0|0|0
peace signs|0|14|0|0|0|0|0|0|0|0|0|0|0|0|0|1
excited kid|1|14|0|1|1|1|0|6|1|0|4|3|0|0|0|0
alarm|0|18|0|0|0|0|0|0|1|1|0|0|0|0|0|0
nighttime|0|14|0|0|0|0|0|0|0|0|0|1|0|0|0|0
dog|0|19|0|0|0|0|0|0|0|0|0|0|0|1|0|0
walking slowly|0|13|0|0|1|0|0|0|1|0|0|0|0|0|0|0
visitor|0|13|0|0|0|0|0|0|0|0|0|0|0|7|1|0
gynasium|3|16|0|0|0|0|0|0|0|0|0|0|1|0|0|0
pizza birthday cake|0|4|0|0|0|0|0|15|0|0|0|8|1|0|0|0
sitting on the couch|0|13|0|0|0|0|0|2|0|0|0|1|0|0|0|0
tyke|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
holiday street parade|0|13|0|0|0|0|0|0|1|0|0|0|0|0|1|0
cake candle flame group boy girl|0|4|1|0|0|0|0|0|0|0|0|12|1|0|0|0
toy dog chases baby|0|17|0|0|0|0|0|0|0|1|3|0|0|0|0|0
night time street parade|0|18|0|0|0|0|0|0|0|0|0|0|0|0|1|1
people performing on the floats|0|15|0|0|1|1|0|0|0|0|1|0|0|0|1|2
colorful|0|14|0|0|0|0|0|3|0|0|3|3|0|1|0|0
propeller hat|0|15|0|0|0|0|4|0|0|0|1|0|0|0|0|0
a group of girls greeting their friend mel a happy 21st birthday|0|13|0|1|0|0|0|6|0|0|0|4|0|0|0|0
birthday message|0|11|0|0|0|0|0|9|0|0|0|2|0|0|1|0
guy having a meal at a bar|0|17|2|0|0|0|0|0|1|0|0|0|2|0|0|0
bar|1|12|0|0|0|0|0|0|1|0|0|0|1|0|1|0
young child's birthday among her students|0|10|0|0|0|0|0|6|0|0|0|4|0|0|0|0
disco|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bag|0|19|0|1|1|1|0|1|0|0|0|0|0|1|0|0
bad|0|13|0|0|0|0|0|0|2|0|0|0|0|0|0|0
shows a man being interviewed and the crowd laughs|1|16|0|2|1|2|0|0|0|0|1|0|0|1|0|0
gift. wrapping paper|0|10|0|0|0|0|0|5|0|0|0|3|0|0|0|0
4 vs 4|4|9|0|2|2|0|0|0|0|0|0|0|0|0|0|0
people sing happy birthday|0|9|0|0|0|0|0|4|0|0|0|5|0|0|0|0
parade from an apartment viewpoint|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
praying|0|14|0|0|0|0|0|0|0|0|0|0|0|1|0|0
blue uniform|1|11|0|1|1|1|1|0|0|0|0|0|0|1|0|2
snow white|0|19|0|0|0|0|0|0|0|0|0|0|0|0|0|1
pets|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
family gathering|0|15|0|0|0|0|0|5|0|0|0|1|0|0|0|0
nosiy|4|13|1|3|3|2|5|0|2|5|0|0|0|0|1|1
speaking two languages|0|16|0|0|0|0|0|0|0|0|0|0|2|0|2|1
students receiving awards at ceremony|0|18|2|0|0|0|0|0|0|0|0|0|0|0|0|0
night time street party|0|16|1|0|0|0|0|1|1|0|0|0|0|0|1|0
valedictorian|0|16|4|0|0|0|0|0|0|0|0|0|0|0|0|0
large video screen|3|12|1|2|3|2|0|0|0|0|0|0|0|0|0|0
birthday party at retirement home|0|12|0|0|0|0|0|8|0|0|0|5|0|1|0|0
playing trumpets|1|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0
he looks back at parents|1|15|1|2|2|1|0|0|0|0|0|0|1|1|0|0
lanterns|0|16|0|0|0|0|0|0|0|0|0|5|0|0|0|0
disney costumes singing dancing parade|0|18|0|0|0|0|0|0|0|0|3|0|0|0|0|0
costume dressing|0|13|0|0|0|0|0|0|2|0|0|0|0|0|1|1
a mother and two sons making a video|2|17|0|2|2|2|0|3|0|0|1|1|0|0|0|0
projection television|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
three|0|18|0|0|0|0|0|1|0|0|1|0|0|0|0|0
parade music|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
caje candle flame dark people|0|5|0|0|0|0|0|0|0|0|0|10|0|0|0|0
it is a graduation|0|17|3|0|0|0|0|1|0|0|0|0|0|0|0|0
suprise party|0|10|0|0|0|0|0|6|0|0|0|4|0|0|0|1
home life|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
rainbow kids cap gown teacher board camera people|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
celebrating a kids 3rd irthday|0|8|0|0|0|0|0|12|0|0|0|7|0|0|0|0
children line-up parade|0|19|0|0|0|0|0|0|1|0|0|0|0|0|0|0
child's room|1|15|0|1|0|1|0|0|0|0|1|0|0|3|0|1
family gathering unknown occasion|1|14|0|0|0|0|0|2|0|0|0|1|0|0|0|0
tapping|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
birthday in hospital|0|2|0|0|0|0|0|8|0|0|0|4|0|18|0|0
mba graduation awards|2|14|1|0|0|0|0|0|0|0|0|0|0|0|0|0
candelabra|0|10|1|0|0|0|0|0|0|0|0|5|0|0|1|0
baby talks|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
tank|0|13|0|0|0|0|1|0|0|0|0|0|0|0|0|1
marching band in an arena|0|13|0|1|0|0|0|0|0|0|0|0|0|0|0|1
directing foot traffic|0|12|0|0|0|0|0|0|0|1|0|0|0|0|1|1
ugly|0|13|0|0|0|0|0|0|7|0|0|0|0|0|0|1
lizard|0|19|0|0|0|0|0|0|0|0|0|0|0|0|1|0
indoor parade|1|11|0|0|1|0|0|0|0|1|1|0|0|0|0|0
kid eating cake|0|11|0|0|0|0|0|1|0|0|0|5|0|0|0|0
pony tails|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0
pastry|0|6|13|0|0|1|0|1|0|0|0|1|10|0|0|0
shamu|0|13|0|0|0|0|0|0|0|0|2|0|0|0|1|0
group birthday party|0|9|0|0|0|0|0|6|0|0|0|3|0|0|0|0
float boys parade house light|0|14|0|0|0|0|0|0|0|0|1|0|0|0|0|1
girl in a high chair smiling|0|14|0|0|0|0|0|1|0|0|0|0|0|0|0|0
greeting card|0|15|0|0|0|0|0|5|0|0|0|3|0|1|0|0
dotted cloth|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0
